id,duration,call_date
18299,40,2025-01-03 01:05:43
18300,2,2025-01-05 01:50:27
18301,5,2025-01-05 04:22:36
18302,106,2025-01-03 01:33:07
18303,5,2025-01-02 01:43:38
18304,125,2025-01-02 20:38:34
18305,15,2025-01-05 14:02:40
18306,173,2025-01-04 01:39:24
18307,109,2025-01-03 17:21:54
18308,132,2025-01-02 12:02:23
18309,21,2025-01-01 15:02:43
18310,98,2025-01-01 03:21:11
18311,28,2025-01-02 21:39:53
18312,158,2025-01-02 05:52:58
18313,121,2025-01-01 08:18:01
18314,71,2025-01-06 19:02:37
18315,130,2025-01-02 19:09:08
18316,43,2025-01-06 05:57:09
18317,176,2025-01-03 11:27:08
18318,130,2025-01-02 02:15:49
18319,50,2025-01-01 00:56:39
18320,110,2025-01-05 15:14:54
18321,59,2025-01-05 15:24:32
18322,45,2025-01-06 16:12:27
18323,175,2025-01-01 11:13:48
18324,47,2025-01-03 07:28:23
18325,79,2025-01-01 02:46:46
18326,58,2025-01-02 16:39:01
18327,71,2025-01-04 04:14:10
18328,18,2025-01-02 09:31:27
18329,162,2025-01-06 04:33:17
18330,7,2025-01-06 20:56:13
18331,130,2025-01-01 08:05:55
18332,90,2025-01-06 03:09:07
18333,110,2025-01-05 04:24:15
18334,108,2025-01-05 02:24:24
18335,169,2025-01-06 09:48:36
18336,140,2025-01-05 20:20:00
18337,52,2025-01-06 10:14:33
18338,129,2025-01-01 02:08:33
18339,101,2025-01-05 00:56:35
18340,40,2025-01-02 06:40:24
18341,12,2025-01-03 18:05:08
18342,147,2025-01-03 23:48:50
18343,158,2025-01-01 03:18:02
18344,137,2025-01-02 00:26:21
18345,29,2025-01-04 09:27:59
18346,1,2025-01-06 10:00:18
18347,63,2025-01-05 04:23:51
18348,47,2025-01-03 17:19:10
18349,153,2025-01-03 07:53:58
18350,163,2025-01-04 09:21:04
18351,107,2025-01-05 16:19:35
18352,113,2025-01-06 08:28:52
18353,38,2025-01-06 11:02:59
18354,7,2025-01-01 23:01:03
18355,14,2025-01-06 02:20:35
18356,127,2025-01-06 19:26:10
18357,127,2025-01-02 02:41:05
18358,125,2025-01-04 08:52:27
18359,122,2025-01-01 19:26:48
18360,133,2025-01-06 10:54:14
18361,162,2025-01-05 21:31:26
18362,26,2025-01-06 09:05:47
18363,62,2025-01-03 09:56:59
18364,61,2025-01-02 06:12:34
18365,104,2025-01-06 15:31:18
18366,134,2025-01-04 09:02:03
18367,40,2025-01-06 07:32:15
18368,47,2025-01-05 00:33:25
18369,2,2025-01-05 10:07:54
18370,177,2025-01-06 15:13:19
18371,107,2025-01-04 15:26:27
18372,105,2025-01-04 08:57:23
18373,175,2025-01-03 05:38:13
18374,26,2025-01-03 02:48:42
18375,171,2025-01-04 08:08:33
18376,122,2025-01-05 03:38:40
18377,24,2025-01-04 10:31:13
18378,180,2025-01-03 15:14:38
18379,63,2025-01-01 15:11:19
18380,176,2025-01-06 13:49:01
18381,179,2025-01-05 15:00:59
18382,122,2025-01-06 01:37:45
18383,152,2025-01-06 12:33:36
18384,68,2025-01-05 20:02:23
18385,115,2025-01-04 07:15:59
18386,116,2025-01-04 16:20:50
18387,100,2025-01-06 00:11:22
18388,76,2025-01-01 05:58:25
18389,141,2025-01-01 01:47:43
18390,123,2025-01-03 00:10:55
18391,41,2025-01-01 23:31:27
18392,51,2025-01-03 07:44:39
18393,128,2025-01-02 02:31:34
18394,43,2025-01-05 22:35:10
18395,117,2025-01-01 10:26:59
18396,151,2025-01-04 08:12:37
18397,105,2025-01-06 09:53:50
18398,82,2025-01-04 22:47:05
18399,127,2025-01-05 19:28:39
18400,29,2025-01-05 20:32:13
18401,122,2025-01-02 02:26:00
18402,35,2025-01-02 11:49:15
18403,178,2025-01-05 16:13:45
18404,46,2025-01-06 02:50:19
18405,65,2025-01-02 18:02:07
18406,176,2025-01-01 01:57:31
18407,50,2025-01-02 21:17:20
18408,66,2025-01-06 09:46:22
18409,113,2025-01-05 02:00:04
18410,162,2025-01-04 23:09:56
18411,26,2025-01-04 17:03:46
18412,142,2025-01-03 09:39:52
18413,117,2025-01-01 04:43:25
18414,109,2025-01-02 09:32:02
18415,105,2025-01-06 17:12:03
18416,57,2025-01-02 17:55:10
18417,21,2025-01-04 13:42:29
18418,82,2025-01-02 06:32:50
18419,153,2025-01-05 18:21:23
18420,87,2025-01-01 19:59:12
18421,57,2025-01-03 04:38:34
18422,67,2025-01-02 22:19:10
18423,65,2025-01-03 22:27:17
18424,170,2025-01-03 14:26:37
18425,154,2025-01-05 04:32:10
18426,61,2025-01-04 14:24:54
18427,164,2025-01-02 18:56:13
18428,90,2025-01-02 04:40:46
18429,70,2025-01-06 15:13:50
18430,122,2025-01-05 04:54:17
18431,149,2025-01-05 09:45:14
18432,162,2025-01-01 14:01:49
18433,79,2025-01-01 10:50:58
18434,127,2025-01-01 10:21:50
18435,104,2025-01-06 17:35:08
18436,119,2025-01-04 11:21:31
18437,117,2025-01-02 21:18:16
18438,69,2025-01-01 13:55:18
18439,63,2025-01-04 20:17:19
18440,123,2025-01-03 22:45:41
18441,150,2025-01-02 21:03:09
18442,43,2025-01-05 00:49:45
18443,60,2025-01-05 00:04:12
18444,71,2025-01-05 09:46:35
18445,30,2025-01-06 09:48:37
18446,122,2025-01-06 05:07:39
18447,4,2025-01-05 14:31:54
18448,85,2025-01-04 17:09:10
18449,126,2025-01-03 04:22:53
18450,90,2025-01-01 10:46:09
18451,129,2025-01-04 13:42:16
18452,119,2025-01-05 20:46:31
18453,48,2025-01-02 00:50:35
18454,15,2025-01-04 05:39:12
18455,17,2025-01-02 21:17:24
18456,117,2025-01-06 04:16:42
18457,152,2025-01-06 00:56:12
18458,173,2025-01-01 06:14:52
18459,153,2025-01-03 09:34:04
18460,140,2025-01-04 10:24:05
18461,154,2025-01-02 22:15:14
18462,86,2025-01-04 17:39:33
18463,13,2025-01-03 21:00:32
18464,172,2025-01-06 00:25:19
18465,95,2025-01-01 11:38:20
18466,141,2025-01-06 02:23:55
18467,91,2025-01-01 09:21:34
18468,158,2025-01-06 14:08:26
18469,33,2025-01-04 13:02:43
18470,116,2025-01-01 12:17:57
18471,18,2025-01-02 10:01:31
18472,144,2025-01-02 03:17:19
18473,100,2025-01-01 04:36:30
18474,78,2025-01-05 21:33:15
18475,134,2025-01-06 11:56:02
18476,3,2025-01-06 20:43:59
18477,99,2025-01-06 06:53:25
18478,132,2025-01-02 02:57:44
18479,11,2025-01-06 15:56:41
18480,82,2025-01-06 10:31:16
18481,148,2025-01-04 06:05:30
18482,73,2025-01-04 10:21:35
18483,83,2025-01-01 08:21:23
18484,168,2025-01-02 12:35:41
18485,137,2025-01-03 03:47:55
18486,86,2025-01-01 09:56:10
18487,114,2025-01-03 08:49:41
18488,9,2025-01-05 09:52:28
18489,9,2025-01-03 03:15:53
18490,80,2025-01-02 06:12:00
18491,161,2025-01-01 20:16:09
18492,179,2025-01-04 04:25:07
18493,91,2025-01-06 13:42:18
18494,55,2025-01-03 04:35:21
18495,115,2025-01-06 15:43:15
18496,33,2025-01-03 01:19:46
18497,180,2025-01-05 20:38:08
18498,39,2025-01-01 21:12:11
18499,15,2025-01-02 18:44:54
18500,177,2025-01-01 20:38:33
18501,11,2025-01-03 23:38:12
18502,120,2025-01-06 04:15:35
18503,1,2025-01-01 00:44:33
18504,52,2025-01-04 00:21:58
18505,54,2025-01-06 14:49:47
18506,144,2025-01-03 02:57:02
18507,56,2025-01-01 02:19:30
18508,129,2025-01-03 18:36:40
18509,47,2025-01-02 22:15:18
18510,102,2025-01-01 15:12:00
18511,69,2025-01-04 14:36:04
18512,67,2025-01-03 20:01:59
18513,69,2025-01-05 04:59:20
18514,160,2025-01-03 07:11:19
18515,78,2025-01-02 00:11:25
18516,35,2025-01-06 08:51:13
18517,112,2025-01-03 19:37:59
18518,149,2025-01-04 06:55:30
18519,142,2025-01-04 10:20:28
18520,81,2025-01-03 21:19:48
18521,4,2025-01-02 20:24:04
18522,61,2025-01-03 23:24:43
18523,102,2025-01-06 15:59:59
18524,15,2025-01-01 11:20:13
18525,158,2025-01-03 18:01:56
18526,97,2025-01-03 18:52:29
18527,9,2025-01-05 10:32:07
18528,153,2025-01-02 02:55:15
18529,179,2025-01-02 15:35:55
18530,34,2025-01-01 08:49:22
18531,56,2025-01-05 20:14:43
18532,120,2025-01-06 04:56:51
18533,101,2025-01-06 04:23:42
18534,22,2025-01-05 15:55:33
18535,15,2025-01-04 01:12:40
18536,13,2025-01-05 14:59:12
18537,143,2025-01-02 08:40:34
18538,142,2025-01-05 03:43:21
18539,45,2025-01-05 16:34:45
18540,153,2025-01-06 16:20:24
18541,67,2025-01-01 06:22:08
18542,68,2025-01-06 04:31:20
18543,125,2025-01-04 19:52:43
18544,78,2025-01-03 03:52:41
18545,85,2025-01-04 19:09:28
18546,150,2025-01-02 07:34:01
18547,168,2025-01-02 08:27:16
18548,139,2025-01-06 14:43:03
18549,50,2025-01-05 03:23:45
18550,104,2025-01-05 11:10:40
18551,92,2025-01-03 14:22:57
18552,11,2025-01-03 22:11:58
18553,177,2025-01-05 18:38:31
18554,141,2025-01-06 13:23:04
18555,14,2025-01-04 11:06:09
18556,103,2025-01-06 21:32:32
18557,180,2025-01-03 22:37:35
18558,176,2025-01-04 15:54:39
18559,10,2025-01-05 20:44:41
18560,147,2025-01-06 17:07:21
18561,57,2025-01-06 05:07:47
18562,17,2025-01-04 03:20:46
18563,161,2025-01-04 23:42:48
18564,104,2025-01-04 00:06:50
18565,130,2025-01-06 01:48:39
18566,137,2025-01-04 04:21:03
18567,43,2025-01-01 21:18:07
18568,179,2025-01-02 23:25:51
18569,161,2025-01-04 19:28:54
18570,132,2025-01-02 03:22:45
18571,132,2025-01-04 08:08:40
18572,62,2025-01-06 09:33:29
18573,87,2025-01-01 17:59:53
18574,13,2025-01-01 13:43:25
18575,66,2025-01-05 11:41:50
18576,161,2025-01-03 06:03:15
18577,87,2025-01-03 13:20:43
18578,99,2025-01-06 17:46:07
18579,23,2025-01-06 12:41:29
18580,112,2025-01-04 01:04:36
18581,53,2025-01-05 21:12:49
18582,22,2025-01-05 20:41:43
18583,118,2025-01-06 18:59:33
18584,150,2025-01-02 14:44:21
18585,64,2025-01-04 14:51:05
18586,94,2025-01-03 05:49:37
18587,142,2025-01-03 21:12:59
18588,12,2025-01-05 20:50:44
18589,47,2025-01-05 12:29:23
18590,55,2025-01-06 11:39:22
18591,166,2025-01-06 09:39:32
18592,127,2025-01-02 13:22:56
18593,143,2025-01-03 04:35:43
18594,7,2025-01-06 12:33:18
18595,72,2025-01-05 19:21:15
18596,68,2025-01-01 04:17:21
18597,78,2025-01-02 18:05:34
18598,37,2025-01-06 14:02:42
18599,55,2025-01-03 11:21:36
18600,15,2025-01-02 19:43:40
18601,42,2025-01-04 17:00:43
18602,4,2025-01-03 11:24:27
18603,70,2025-01-02 04:33:06
18604,98,2025-01-03 01:25:13
18605,150,2025-01-04 19:20:02
18606,5,2025-01-01 10:30:28
18607,152,2025-01-05 07:10:38
18608,32,2025-01-03 00:11:47
18609,135,2025-01-02 10:38:15
18610,162,2025-01-04 09:00:19
18611,43,2025-01-05 05:40:53
18612,67,2025-01-04 15:29:06
18613,117,2025-01-03 00:32:44
18614,22,2025-01-06 00:24:50
18615,119,2025-01-01 13:45:42
18616,70,2025-01-05 01:06:30
18617,3,2025-01-06 18:03:01
18618,44,2025-01-06 05:08:57
18619,177,2025-01-01 22:55:06
18620,133,2025-01-02 05:57:39
18621,30,2025-01-01 07:07:09
18622,152,2025-01-04 05:06:45
18623,26,2025-01-01 01:37:29
18624,90,2025-01-05 20:40:35
18625,7,2025-01-03 10:48:32
18626,104,2025-01-01 15:53:08
18627,4,2025-01-05 20:25:21
18628,9,2025-01-05 07:09:17
18629,41,2025-01-01 02:36:17
18630,139,2025-01-06 22:15:42
18631,42,2025-01-05 10:49:46
18632,11,2025-01-04 20:28:09
18633,175,2025-01-01 01:45:30
18634,171,2025-01-02 03:31:27
18635,173,2025-01-02 11:05:33
18636,139,2025-01-03 02:12:12
18637,151,2025-01-05 11:57:02
18638,40,2025-01-02 01:04:23
18639,11,2025-01-03 06:04:24
18640,132,2025-01-04 20:13:01
18641,47,2025-01-01 07:22:02
18642,180,2025-01-02 18:41:41
18643,22,2025-01-05 17:22:48
18644,178,2025-01-05 23:53:26
18645,5,2025-01-02 20:53:28
18646,87,2025-01-02 00:58:52
18647,148,2025-01-03 12:31:15
18648,108,2025-01-03 05:18:58
18649,134,2025-01-04 07:22:30
18650,82,2025-01-03 22:34:22
18651,42,2025-01-05 06:48:22
18652,142,2025-01-05 07:12:07
18653,42,2025-01-01 06:27:00
18654,92,2025-01-04 06:08:49
18655,144,2025-01-03 14:41:57
18656,119,2025-01-05 06:25:16
18657,21,2025-01-03 05:28:48
18658,170,2025-01-03 20:38:49
18659,25,2025-01-05 08:16:33
18660,18,2025-01-06 18:19:47
18661,134,2025-01-05 12:24:36
18662,112,2025-01-02 07:27:02
18663,39,2025-01-03 20:16:05
18664,67,2025-01-05 02:03:55
18665,164,2025-01-02 09:11:54
18666,35,2025-01-05 06:00:06
18667,11,2025-01-04 12:25:38
18668,98,2025-01-06 08:51:16
18669,61,2025-01-03 16:44:42
18670,101,2025-01-02 13:44:11
18671,121,2025-01-01 19:02:51
18672,130,2025-01-02 05:01:35
18673,87,2025-01-02 03:04:50
18674,107,2025-01-02 13:28:49
18675,72,2025-01-03 14:31:33
18676,51,2025-01-04 19:32:33
18677,134,2025-01-02 23:30:41
18678,9,2025-01-06 19:13:16
18679,30,2025-01-01 20:13:57
18680,45,2025-01-01 18:57:11
18681,100,2025-01-04 03:11:25
18682,92,2025-01-03 19:34:01
18683,49,2025-01-04 15:32:08
18684,76,2025-01-03 22:28:15
18685,132,2025-01-03 13:05:35
18686,73,2025-01-01 23:05:07
18687,19,2025-01-04 17:27:28
18688,88,2025-01-06 03:24:41
18689,77,2025-01-03 21:00:14
18690,90,2025-01-06 20:15:08
18691,101,2025-01-01 01:24:20
18692,178,2025-01-03 08:32:56
18693,37,2025-01-03 07:54:23
18694,162,2025-01-01 12:17:58
18695,12,2025-01-03 15:22:57
18696,62,2025-01-04 21:33:36
18697,116,2025-01-03 23:30:41
18698,55,2025-01-02 13:03:57
18699,74,2025-01-01 00:22:19
18700,138,2025-01-01 23:36:06
18701,178,2025-01-03 03:29:31
18702,29,2025-01-03 13:52:57
18703,177,2025-01-06 19:15:08
18704,102,2025-01-05 05:04:17
18705,37,2025-01-06 06:31:14
18706,33,2025-01-05 02:29:06
18707,23,2025-01-04 10:15:35
18708,170,2025-01-01 13:14:02
18709,79,2025-01-04 06:57:07
18710,84,2025-01-04 21:44:38
18711,119,2025-01-02 20:19:03
18712,66,2025-01-06 01:15:59
18713,172,2025-01-01 04:55:09
18714,17,2025-01-06 14:16:30
18715,68,2025-01-02 06:59:23
18716,47,2025-01-03 02:44:59
18717,172,2025-01-03 11:03:15
18718,71,2025-01-06 13:46:16
18719,112,2025-01-03 21:03:35
18720,90,2025-01-04 06:28:51
18721,11,2025-01-02 03:21:45
18722,104,2025-01-05 21:32:09
18723,86,2025-01-04 18:14:38
18724,130,2025-01-05 03:44:08
18725,155,2025-01-05 03:33:57
18726,85,2025-01-05 07:47:37
18727,95,2025-01-05 04:18:22
18728,109,2025-01-06 20:36:00
18729,66,2025-01-03 09:56:13
18730,127,2025-01-06 05:49:13
18731,54,2025-01-01 03:01:47
18732,168,2025-01-03 12:42:40
18733,167,2025-01-06 12:11:35
18734,97,2025-01-01 01:21:00
18735,149,2025-01-04 10:39:55
18736,49,2025-01-03 01:01:49
18737,9,2025-01-04 17:18:17
18738,3,2025-01-01 15:45:52
18739,155,2025-01-01 23:49:23
18740,147,2025-01-05 11:57:44
18741,153,2025-01-02 14:44:17
18742,127,2025-01-04 08:53:42
18743,12,2025-01-02 21:25:38
18744,169,2025-01-03 21:20:27
18745,95,2025-01-05 05:50:47
18746,105,2025-01-06 20:47:05
18747,121,2025-01-04 07:57:57
18748,53,2025-01-01 23:23:16
18749,10,2025-01-01 22:50:45
18750,112,2025-01-05 09:50:12
18751,31,2025-01-02 21:47:43
18752,77,2025-01-01 19:47:36
18753,122,2025-01-01 14:59:01
18754,173,2025-01-06 20:05:18
18755,48,2025-01-01 00:20:49
18756,92,2025-01-05 23:58:11
18757,163,2025-01-02 00:53:45
18758,143,2025-01-03 20:36:44
18759,39,2025-01-04 09:55:50
18760,67,2025-01-01 22:36:12
18761,139,2025-01-04 00:20:53
18762,176,2025-01-06 14:27:33
18763,37,2025-01-03 11:52:29
18764,97,2025-01-04 05:16:14
18765,100,2025-01-01 20:19:19
18766,94,2025-01-02 13:11:19
18767,175,2025-01-06 05:12:51
18768,60,2025-01-03 12:11:59
18769,157,2025-01-06 12:44:24
18770,38,2025-01-01 16:00:58
18771,134,2025-01-02 02:16:49
18772,149,2025-01-06 03:49:42
18773,142,2025-01-05 08:56:39
18774,132,2025-01-02 13:26:29
18775,166,2025-01-06 22:29:36
18776,93,2025-01-01 00:01:22
18777,59,2025-01-01 01:52:04
18778,128,2025-01-01 17:35:32
18779,38,2025-01-03 02:46:55
18780,26,2025-01-04 05:06:57
18781,25,2025-01-06 15:25:43
18782,84,2025-01-01 06:48:21
18783,64,2025-01-02 16:01:07
18784,86,2025-01-02 10:08:12
18785,6,2025-01-06 01:28:56
18786,149,2025-01-02 03:26:52
18787,178,2025-01-01 18:39:08
18788,72,2025-01-04 23:42:03
18789,105,2025-01-05 20:47:49
18790,40,2025-01-01 15:00:01
18791,142,2025-01-02 08:50:27
18792,15,2025-01-03 11:12:34
18793,55,2025-01-06 08:23:36
18794,21,2025-01-06 01:20:19
18795,137,2025-01-05 06:05:59
18796,143,2025-01-02 19:50:33
18797,42,2025-01-01 11:15:00
18798,99,2025-01-05 22:18:27
18799,179,2025-01-01 08:55:57
18800,88,2025-01-04 21:52:19
18801,122,2025-01-03 01:49:47
18802,27,2025-01-01 00:38:26
18803,144,2025-01-06 20:41:04
18804,46,2025-01-03 19:17:54
18805,1,2025-01-04 13:41:35
18806,125,2025-01-04 10:34:10
18807,110,2025-01-01 22:34:48
18808,91,2025-01-04 07:43:37
18809,115,2025-01-01 10:38:56
18810,157,2025-01-05 08:59:41
18811,93,2025-01-05 04:45:08
18812,165,2025-01-01 15:51:36
18813,114,2025-01-04 17:41:08
18814,15,2025-01-05 02:12:31
18815,4,2025-01-03 03:19:54
18816,48,2025-01-02 05:02:44
18817,111,2025-01-05 01:38:11
18818,179,2025-01-03 03:50:02
18819,121,2025-01-01 10:58:59
18820,114,2025-01-06 12:04:22
18821,88,2025-01-01 19:35:16
18822,151,2025-01-03 20:09:43
18823,45,2025-01-05 19:33:02
18824,93,2025-01-05 09:39:13
18825,132,2025-01-02 16:55:09
18826,124,2025-01-01 18:51:45
18827,65,2025-01-03 02:55:57
18828,160,2025-01-06 19:36:32
18829,102,2025-01-02 02:48:26
18830,164,2025-01-04 03:48:48
18831,97,2025-01-02 16:06:18
18832,57,2025-01-03 02:05:21
18833,100,2025-01-02 17:58:27
18834,28,2025-01-02 05:44:35
18835,27,2025-01-01 07:33:50
18836,147,2025-01-04 07:51:12
18837,6,2025-01-01 05:50:32
18838,157,2025-01-05 01:03:46
18839,23,2025-01-05 14:47:45
18840,116,2025-01-03 00:49:21
18841,163,2025-01-05 16:35:45
18842,3,2025-01-05 16:41:09
18843,24,2025-01-03 12:21:58
18844,19,2025-01-01 12:11:42
18845,41,2025-01-05 22:39:23
18846,84,2025-01-01 02:27:27
18847,21,2025-01-03 02:44:57
18848,148,2025-01-05 01:12:36
18849,66,2025-01-06 21:55:15
18850,22,2025-01-03 12:53:44
18851,114,2025-01-05 03:29:17
18852,74,2025-01-03 15:47:18
18853,122,2025-01-01 19:28:49
18854,174,2025-01-06 01:53:07
18855,161,2025-01-03 01:55:29
18856,129,2025-01-04 01:34:39
18857,57,2025-01-05 20:48:35
18858,20,2025-01-06 17:18:35
18859,31,2025-01-02 04:42:45
18860,19,2025-01-03 09:53:59
18861,49,2025-01-04 17:39:05
18862,80,2025-01-06 11:43:40
18863,52,2025-01-02 21:46:53
18864,44,2025-01-01 08:08:09
18865,60,2025-01-02 07:59:00
18866,115,2025-01-03 22:08:05
18867,3,2025-01-01 23:23:56
18868,160,2025-01-02 08:44:15
18869,163,2025-01-01 15:18:06
18870,58,2025-01-03 16:05:25
18871,118,2025-01-02 21:16:05
18872,124,2025-01-05 02:07:21
18873,9,2025-01-04 14:16:44
18874,129,2025-01-04 03:41:15
18875,175,2025-01-04 21:32:15
18876,78,2025-01-02 22:20:02
18877,134,2025-01-03 01:03:01
18878,72,2025-01-04 04:10:51
18879,42,2025-01-05 17:26:33
18880,171,2025-01-05 01:48:29
18881,101,2025-01-05 07:28:10
18882,37,2025-01-05 02:21:21
18883,6,2025-01-02 20:43:30
18884,102,2025-01-03 02:36:10
18885,180,2025-01-03 23:37:42
18886,158,2025-01-03 16:13:55
18887,2,2025-01-02 01:45:55
18888,89,2025-01-06 15:23:36
18889,171,2025-01-02 12:00:28
18890,50,2025-01-01 17:41:29
18891,52,2025-01-02 03:49:07
18892,138,2025-01-06 00:51:45
18893,45,2025-01-03 04:27:56
18894,124,2025-01-02 19:52:25
18895,57,2025-01-02 13:12:14
18896,61,2025-01-03 12:27:38
18897,47,2025-01-01 19:07:01
18898,180,2025-01-04 20:52:09
18899,176,2025-01-03 07:08:22
18900,98,2025-01-03 01:08:59
18901,171,2025-01-04 04:49:45
18902,78,2025-01-02 01:19:51
18903,123,2025-01-01 23:46:34
18904,113,2025-01-02 06:03:05
18905,116,2025-01-04 12:37:37
18906,69,2025-01-02 13:06:29
18907,158,2025-01-04 10:42:41
18908,61,2025-01-02 04:38:48
18909,89,2025-01-03 13:35:42
18910,22,2025-01-06 13:37:42
18911,12,2025-01-03 20:46:14
18912,22,2025-01-03 14:11:24
18913,38,2025-01-05 15:18:46
18914,77,2025-01-01 11:29:20
18915,97,2025-01-03 16:17:35
18916,70,2025-01-04 00:12:24
18917,155,2025-01-04 13:52:07
18918,147,2025-01-05 17:43:44
18919,11,2025-01-01 03:01:25
18920,149,2025-01-01 09:40:01
18921,44,2025-01-02 04:43:04
18922,165,2025-01-03 17:19:15
18923,25,2025-01-02 10:42:35
18924,77,2025-01-03 17:35:14
18925,169,2025-01-05 06:20:14
18926,3,2025-01-01 06:02:31
18927,40,2025-01-05 03:30:24
18928,11,2025-01-04 04:56:55
18929,163,2025-01-05 23:19:17
18930,87,2025-01-03 15:26:28
18931,67,2025-01-04 16:33:06
18932,25,2025-01-06 03:00:25
18933,60,2025-01-04 19:47:08
18934,175,2025-01-03 23:04:53
18935,88,2025-01-05 07:36:39
18936,152,2025-01-05 13:55:30
18937,15,2025-01-01 15:03:50
18938,46,2025-01-04 15:25:48
18939,145,2025-01-06 05:05:44
18940,84,2025-01-06 16:34:34
18941,143,2025-01-05 00:19:19
18942,136,2025-01-01 21:47:26
18943,46,2025-01-02 22:01:33
18944,63,2025-01-05 23:16:18
18945,123,2025-01-06 00:19:20
18946,164,2025-01-04 15:21:29
18947,22,2025-01-01 20:23:14
18948,87,2025-01-04 19:18:27
18949,111,2025-01-06 08:45:24
18950,164,2025-01-05 07:08:53
18951,123,2025-01-03 19:48:08
18952,166,2025-01-04 12:33:44
18953,10,2025-01-05 21:23:02
18954,75,2025-01-02 04:33:30
18955,58,2025-01-02 11:40:49
18956,147,2025-01-06 05:43:03
18957,166,2025-01-05 18:43:54
18958,88,2025-01-02 08:31:42
18959,109,2025-01-02 05:24:02
18960,103,2025-01-05 01:38:01
18961,87,2025-01-04 10:59:59
18962,126,2025-01-02 03:08:29
18963,155,2025-01-01 14:53:06
18964,113,2025-01-03 03:01:11
18965,60,2025-01-04 06:00:21
18966,70,2025-01-06 09:54:49
18967,64,2025-01-03 08:12:00
18968,90,2025-01-02 18:27:32
18969,36,2025-01-02 23:49:02
18970,70,2025-01-02 09:30:11
18971,167,2025-01-06 19:27:29
18972,149,2025-01-01 09:47:08
18973,37,2025-01-03 14:03:41
18974,123,2025-01-01 16:02:19
18975,97,2025-01-05 01:13:12
18976,147,2025-01-03 17:27:45
18977,147,2025-01-02 21:31:52
18978,67,2025-01-06 01:50:34
18979,164,2025-01-03 10:01:12
18980,22,2025-01-02 04:49:12
18981,130,2025-01-01 23:19:41
18982,42,2025-01-04 01:30:31
18983,113,2025-01-06 21:47:56
18984,164,2025-01-02 01:40:10
18985,46,2025-01-01 12:22:10
18986,94,2025-01-02 02:56:44
18987,150,2025-01-02 06:52:48
18988,93,2025-01-06 21:07:56
18989,46,2025-01-06 07:22:13
18990,80,2025-01-02 11:21:27
18991,10,2025-01-01 13:39:22
18992,149,2025-01-03 23:16:23
18993,56,2025-01-04 01:11:50
18994,104,2025-01-04 06:09:34
18995,30,2025-01-03 22:37:20
18996,23,2025-01-01 19:08:56
18997,52,2025-01-02 07:44:37
18998,148,2025-01-06 03:19:13
18999,25,2025-01-06 09:29:25
19000,139,2025-01-02 14:11:59
19001,137,2025-01-01 20:14:42
19002,29,2025-01-02 00:42:33
19003,84,2025-01-05 11:30:00
19004,113,2025-01-01 18:29:57
19005,37,2025-01-02 12:26:01
19006,151,2025-01-03 21:43:25
19007,171,2025-01-02 06:23:00
19008,25,2025-01-04 14:45:17
19009,83,2025-01-01 10:45:05
19010,176,2025-01-05 04:36:29
19011,44,2025-01-06 03:17:04
19012,82,2025-01-03 22:39:58
19013,2,2025-01-02 01:20:31
19014,113,2025-01-01 09:08:32
19015,42,2025-01-05 18:53:24
19016,159,2025-01-05 01:16:06
19017,99,2025-01-03 04:08:34
19018,149,2025-01-01 08:59:13
19019,137,2025-01-04 07:36:42
19020,115,2025-01-06 14:03:31
19021,91,2025-01-06 10:06:30
19022,125,2025-01-03 22:22:55
19023,12,2025-01-02 04:28:39
19024,29,2025-01-04 03:28:46
19025,56,2025-01-02 19:42:20
19026,8,2025-01-02 11:23:50
19027,56,2025-01-03 19:04:14
19028,129,2025-01-02 05:55:55
19029,37,2025-01-02 16:48:32
19030,43,2025-01-02 02:09:55
19031,90,2025-01-06 10:59:33
19032,33,2025-01-05 11:54:19
19033,93,2025-01-06 13:54:50
19034,51,2025-01-02 06:55:36
19035,1,2025-01-01 05:25:59
19036,44,2025-01-06 17:46:50
19037,22,2025-01-05 09:37:02
19038,145,2025-01-05 20:47:08
19039,61,2025-01-02 07:55:59
19040,124,2025-01-01 01:04:59
19041,18,2025-01-04 09:29:09
19042,39,2025-01-03 22:49:54
19043,48,2025-01-01 16:56:25
19044,102,2025-01-03 22:54:28
19045,38,2025-01-02 15:25:21
19046,62,2025-01-02 00:36:28
19047,114,2025-01-05 20:18:14
19048,96,2025-01-01 17:50:55
19049,100,2025-01-01 21:59:47
19050,46,2025-01-04 05:41:48
19051,161,2025-01-05 20:55:02
19052,108,2025-01-03 21:44:25
19053,57,2025-01-01 06:49:52
19054,57,2025-01-02 20:16:42
19055,78,2025-01-04 02:02:04
19056,95,2025-01-04 08:31:19
19057,139,2025-01-05 08:55:50
19058,174,2025-01-02 02:22:14
19059,83,2025-01-05 08:05:31
19060,85,2025-01-01 18:09:35
19061,60,2025-01-04 22:34:41
19062,126,2025-01-04 05:15:38
19063,89,2025-01-06 19:49:49
19064,170,2025-01-04 13:32:53
19065,28,2025-01-04 17:44:20
19066,44,2025-01-05 01:55:50
19067,41,2025-01-02 09:34:42
19068,51,2025-01-02 15:49:11
19069,142,2025-01-05 17:02:19
19070,64,2025-01-04 19:37:45
19071,58,2025-01-03 07:37:12
19072,172,2025-01-02 00:40:36
19073,23,2025-01-02 16:35:38
19074,11,2025-01-03 06:54:05
19075,98,2025-01-02 03:54:11
